vintage,age,dependents,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,days_since_last_transaction,gender_Male,occupation_retired,occupation_salaried,occupation_self_employed,occupation_student
1684,79,0.0,491.0,3,707,10378.7,10378.7,10378.7,9013.39,0.49,0.49,0.49,0.49,10378.7,10378.7,1612,False,True,False,False,False
2344,48,0.0,146.0,2,53,2236.09,2236.09,2214.82,2140.44,0.43,69.11,0.43,7.3,2236.09,2234.1,1565,True,False,True,False,False
2423,34,2.0,572.0,3,2259,60870.0,48108.42,42482.31,16875.93,16428.87,2857.61,3200.3,3186.01,50407.78,48262.98,1510,True,False,False,True,False
1519,81,0.0,1020.0,3,212,2854.35,2824.77,2733.59,1514.32,30.01,0.43,0.43,0.43,2840.07,2835.27,1521,False,False,True,False,False
1989,43,2.0,1020.0,3,239,3487.57,4269.48,4578.75,4988.41,3.3,0.51,1731.69,1484.61,3493.69,5189.78,1522,True,False,True,False,False
2267,56,0.0,829.0,2,2015,1485.32,1485.32,1530.64,1312.0,0.41,0.41,0.41,28.99,1485.32,1502.83,1615,True,False,True,False,False
2309,81,0.0,409.0,3,1349,1665.81,1665.81,1665.81,1655.22,0.13,0.13,0.13,0.13,1665.81,1665.81,1775,True,True,False,False,False
2268,27,0.0,1232.0,1,185,7023.4,6947.87,10530.27,11074.35,1500.29,0.29,1428.86,7143.14,8046.9,10994.42,1531,True,False,False,True,False
2375,63,1.0,1020.0,1,143,1430.46,1845.61,3538.44,6411.38,0.11,1000.11,415.27,4411.06,1548.59,3488.19,1556,True,False,False,True,False
2220,24,0.0,95.0,2,324,9834.05,9853.92,9585.36,8632.34,0.66,714.94,0.66,5.66,9849.0,9732.08,1560,True,False,False,True,False
2259,51,0.0,1020.0,2,15,894.72,610.75,2002.71,1029.63,487.46,487.46,120.31,3334.6,871.43,1369.55,1527,False,False,False,True,False
2383,37,0.0,488.0,3,1893,9062.2,9105.06,9094.29,8190.65,0.46,0.46,29.03,0.46,9089.79,9117.04,1594,True,False,True,False,False
2434,43,0.0,1020.0,3,13,1686.25,893.22,1823.99,2264.08,2507.99,1429.24,0.67,2500.67,2734.95,1503.82,1524,True,False,True,False,False
2298,44,0.0,693.0,2,384,11229.82,10256.06,10432.15,9701.87,1038.96,0.39,65.2,14.67,10768.19,10257.9,1510,True,False,False,True,False
2432,38,0.0,1046.0,2,1786,11435.36,10121.08,10237.95,9576.89,17028.71,728.71,0.14,571.57,10483.64,9738.24,1507,True,False,False,True,False
2301,43,0.0,834.0,1,8,1340.1,1340.1,2901.39,4882.18,0.33,0.33,71.76,1474.56,1335.18,3418.3,1576,False,False,False,True,False
2053,34,0.0,1033.0,2,344,576.51,2290.8,1827.75,2357.79,0.4,0.4,1743.26,64.69,785.87,2340.67,1791,True,False,True,False,False
2403,57,0.0,67.0,3,993,2123.56,2123.56,2123.56,2111.75,0.61,0.61,0.61,0.61,2123.56,2123.56,1825,True,False,False,True,False
1989,50,0.0,334.0,3,1863,1938.15,1959.58,1980.39,2000.79,0.61,0.61,22.04,58.48,1949.23,1974.51,1793,False,False,False,True,False
2347,28,0.0,1096.0,3,1558,2188.87,2188.87,2188.87,1333.08,1571.77,0.34,1571.77,0.34,2188.87,2188.87,1509,False,False,True,False,False
2020,48,0.0,1535.0,2,876,1883.21,1881.79,1881.92,1869.87,1.79,0.36,0.36,0.36,1882.18,1881.79,1514,False,False,False,True,False
2130,24,0.0,318.0,2,35,885.83,634.94,2250.72,4592.86,7143.16,0.3,9720.84,464.44,4419.57,742.84,1524,True,False,False,True,False
2142,66,0.0,1020.0,2,1027,2614.93,2627.53,2635.34,1804.0,64.99,104.73,71.69,128.83,2631.51,2599.86,1525,True,True,False,False,False
2178,56,0.0,283.0,2,724,10848.4,15861.86,15137.0,16691.36,1.41,0.6,5000.59,11.25,13516.66,15876.7,1510,False,False,True,False,False
2421,36,0.0,1111.0,2,88,2492.98,2624.08,1992.48,3270.29,0.36,1271.79,101.46,4.69,2521.52,1678.39,1539,False,False,True,False,False
1952,45,1.0,1589.0,3,33,1056.1,1056.1,1958.71,3943.92,0.64,63.6,0.64,143.5,1056.1,1097.09,1538,False,False,False,True,False
2393,62,0.0,7.0,2,1276,1644.88,1344.77,1541.82,3941.24,1764.87,242.87,1207.61,705.51,1410.6,1525.43,1507,True,False,True,False,False
2335,60,1.0,745.0,2,1475,12484.37,12770.09,12082.54,29992.2,0.61,5714.9,286.33,2713.39,12691.27,10795.88,1551,True,False,False,True,False
2048,42,0.0,578.0,2,631,11347.49,8180.26,6959.58,6514.51,4217.51,7302.56,432.51,1429.14,10112.42,6929.16,1510,True,False,False,True,False
1971,47,2.0,409.0,3,622,818.05,1199.65,1481.66,5735.17,1.24,1.56,317.84,657.73,954.85,1438.62,1521,True,False,False,True,False
1999,28,0.0,1437.0,2,1063,1526.6,1198.03,1505.01,1259.15,328.97,214.69,0.4,1143.26,1348.77,1227.88,1516,True,False,False,True,False
2229,40,0.0,372.0,2,3723,3794.88,3794.88,3466.36,2221.96,0.44,0.44,0.44,0.44,3798.68,3803.13,1577,False,False,False,True,False
1820,34,0.0,1589.0,2,384,650.36,1536.08,2087.42,4263.65,1428.86,4286.0,2457.43,4571.71,1033.62,3637.46,1526,False,False,False,True,False
1856,61,1.0,834.0,2,18,7196.16,7481.87,5726.51,5387.71,0.49,4286.2,0.49,0.49,7321.77,3587.86,1538,True,False,True,False,False
2373,39,0.0,26.0,2,16,5224.58,4667.68,4367.25,3583.3,0.49,72.13,314.77,486.2,4639.56,4298.52,1560,True,False,True,False,False
1524,32,0.0,1096.0,2,1317,1425.77,596.53,4402.95,2484.11,0.6,8743.46,6867.96,14430.6,1252.37,6655.35,1540,True,False,False,True,False
2125,49,0.0,232.0,2,1959,1084.53,2527.38,1720.43,2054.14,0.29,3116.9,714.57,1224.46,2197.33,1968.97,1556,True,False,True,False,False
2117,41,0.0,1247.0,3,945,5232.75,3347.08,3681.93,2665.88,2143.1,0.24,0.24,0.24,4532.29,3521.3,1514,True,False,False,True,False
2269,33,0.0,1096.0,2,2092,2131.69,3159.47,3287.49,3420.6,0.3,0.3,1013.8,566.23,2779.91,3170.53,1601,True,False,True,False,False
2071,30,0.0,409.0,3,4391,2486.92,1979.78,1728.74,4402.41,521.79,628.93,14.64,0.36,2242.09,1592.91,1521,False,False,False,True,False
1989,38,0.0,623.0,2,418,9215.59,9214.87,9245.7,9420.83,0.61,0.61,29.19,0.61,9215.19,9214.87,1756,False,False,False,True,False
2153,39,0.0,1020.0,2,175,7515.32,7677.35,4938.97,4427.48,744.63,5377.75,1035.23,428.77,7838.76,4239.94,1533,False,False,True,False,False
1838,57,0.0,1477.0,2,2559,3475.88,2965.66,3198.13,2725.95,514.71,286.14,0.43,429.0,3354.83,3065.32,1528,True,False,False,True,False
2067,26,1.0,1465.0,2,191,4875.48,4075.74,4040.9,2933.93,1030.3,585.73,220.73,57.21,4497.53,3888.98,1507,True,False,True,False,False
2268,19,0.0,1020.0,1,159,6139.48,3322.1,3597.47,2552.92,2889.44,0.63,0.63,143.49,5464.35,3216.18,1530,True,False,False,True,False
2393,34,0.0,834.0,1,382,1169.79,9475.53,9512.83,35525.79,5428.61,0.72,13161.3,880.33,8716.23,9692.21,1510,True,False,False,True,False
2046,42,0.0,1020.0,1,159,20334.77,20420.5,26629.32,38712.82,0.14,1428.71,87.29,2954.17,20340.98,21428.02,1560,False,False,True,False,False
1959,42,1.0,1140.0,2,663,2989.5,2763.81,2909.98,3848.96,500.54,0.54,276.71,276.71,2836.78,2799.44,1524,True,False,False,True,False
2208,64,0.0,1096.0,2,92,2640.55,2640.55,2227.66,615.49,0.46,407.6,0.46,407.6,2640.55,2457.62,1556,False,False,False,True,False
2308,66,0.0,834.0,2,1303,1585.11,1585.11,1585.11,1562.24,0.26,0.26,0.26,0.26,1585.11,1585.11,1796,True,False,False,True,False
2250,32,0.0,146.0,2,3678,12452.37,12158.81,9327.55,8199.27,1428.73,2314.44,1153.99,3657.3,11866.31,10035.25,1518,True,False,True,False,False
2264,26,0.0,1096.0,2,1309,1636.24,1547.67,1612.56,1426.82,850.53,690.53,0.53,0.53,1604.32,1555.23,1507,True,False,False,False,True
2195,70,0.0,1096.0,3,2005,1721.47,1721.47,2083.24,972.98,0.29,0.29,0.29,0.29,1721.47,1721.47,1581,False,False,False,True,False
2177,69,0.0,334.0,3,206,3142.38,3141.24,2817.37,916.23,0.19,0.19,0.19,0.19,3141.79,3141.24,1583,False,False,False,True,False
2344,47,0.0,26.0,2,221,1898.67,1528.13,1469.78,746.91,368.5,535.84,0.26,167.6,1704.13,1415.8,1512,False,False,False,True,False
2302,38,1.0,1096.0,3,292,8682.93,8690.2,7862.52,2765.43,179.16,22.47,157.86,150.11,8666.09,7805.3,1524,True,False,False,True,False
1987,56,0.0,1540.0,2,670,2098.29,1879.26,2122.82,2131.59,362.14,0.26,143.11,314.54,2132.49,2083.49,1531,False,False,False,True,False
2415,49,0.0,557.0,1,284,75209.95,88501.53,88495.6,75207.25,14.7,28.99,2943.27,0.41,87976.27,88654.01,1510,False,False,True,False,False
2160,48,0.0,694.0,2,142,2204.11,2418.98,2399.22,3979.81,0.6,0.6,215.47,0.6,2359.7,2418.98,1686,True,False,True,False,False
2102,59,0.0,500.0,2,301,2258.0,2258.0,2073.05,689.67,0.57,0.57,0.57,0.57,2258.0,2258.0,1586,True,False,False,True,False
2385,39,0.0,1111.0,2,4263,42042.05,11991.83,15273.74,3317.55,692.26,984.63,0.04,0.04,28680.82,9328.62,1533,False,False,False,True,False
2338,36,0.0,334.0,2,444,1505.52,1505.52,1505.52,1499.94,0.09,0.09,0.09,0.09,1505.52,1505.52,1689,True,False,True,False,False
2018,33,0.0,834.0,1,693,11542.62,11433.28,12060.01,13571.42,143.11,0.26,0.26,171.69,11453.59,11500.9,1513,True,False,True,False,False
1681,49,2.0,1181.0,3,332,1025.5,1399.07,1618.45,2910.36,0.4,0.4,316.83,259.69,1176.29,1567.79,1569,True,False,True,False,False
2301,22,0.0,1326.0,2,657,2838.62,2481.48,3259.63,5589.43,428.99,107.56,143.27,1500.41,2683.45,2944.61,1520,True,False,False,False,True
1856,47,0.0,834.0,1,14,5846.27,679.84,3667.28,50473.71,13712.29,355714.71,28545.86,13261.3,4536.84,1778.18,1519,True,False,False,True,False
2137,76,0.0,1096.0,2,1345,845.02,395.37,1663.86,1259.26,250.2,0.96,4.2,39.85,543.49,1882.46,1516,True,True,False,False,False
1922,35,0.0,1301.0,2,692,1429.87,1429.87,1498.99,1446.4,0.19,0.19,0.19,143.04,1429.87,1512.82,1744,False,False,False,False,True
2418,67,3.0,334.0,2,1052,2371.23,942.66,1727.98,6877.33,1429.06,0.49,0.49,1000.49,2198.82,1167.56,1528,False,False,False,True,False
2253,31,0.0,485.0,1,520,1111.71,1264.53,1666.26,5352.27,0.67,1.08,153.49,877.03,1170.77,1610.97,1549,True,False,False,True,False
2175,56,1.0,694.0,2,142,9150.75,7295.69,4211.59,1010.75,0.53,176.84,11666.81,4150.34,6842.52,774.43,1545,True,False,True,False,False
2265,28,0.0,363.0,2,4264,4142.29,4850.68,3447.23,2174.43,0.5,0.5,1570.97,1744.53,4171.34,3157.11,1611,False,False,True,False,False
1761,28,0.0,1143.0,3,1689,5696.49,2042.29,2346.53,2380.92,1142.87,428.59,2857.16,0.01,2637.06,2194.36,1511,True,False,False,False,True
2301,39,0.0,557.0,3,3681,1408.95,842.14,6172.47,2720.95,2963.67,6342.73,3403.91,27536.06,1277.29,12927.47,1510,True,False,False,True,False
2199,60,0.0,1096.0,1,11,168630.54,156727.04,159989.81,167666.43,11904.1,0.6,0.6,1686.31,162884.02,157433.95,1524,False,False,True,False,False
2198,44,0.0,15.0,3,305,340.14,2657.89,4408.06,2421.23,12063.41,0.2,14379.52,577.47,7048.5,3011.7,1507,False,False,False,True,False
2139,47,0.0,409.0,3,272,2199.79,3628.36,3515.22,2189.83,0.2,171.63,1428.77,53.73,3431.32,3620.83,1559,True,False,False,True,False
2089,28,0.0,1020.0,2,1276,1282.83,2150.6,1759.79,6874.15,176.64,3.26,1043.85,49.44,1691.32,2164.62,1511,False,False,True,False,False
2072,57,0.0,834.0,2,1242,38601.59,1649.93,5303.86,9675.55,133486.32,2663.89,96537.24,25.89,6855.23,3885.08,1507,True,False,False,True,False
1877,35,0.0,318.0,1,108,10812.22,8330.69,9183.36,5899.66,4562.8,1642.83,2074.13,4886.35,10078.81,8537.88,1518,True,False,False,True,False
2320,35,0.0,623.0,2,1929,10228.35,9559.3,10392.92,10533.33,714.53,142.07,659.76,1277.06,10282.74,9885.43,1518,True,False,True,False,False
1652,48,0.0,1525.0,3,408,1729.52,1451.27,1558.22,1156.74,500.61,500.61,222.37,268.07,1792.72,1507.67,1531,True,False,True,False,False
2090,40,0.0,122.0,2,866,3630.75,3647.62,3697.89,2168.39,0.61,2848.77,2146.06,2143.47,2746.2,3653.05,1546,False,False,False,True,False
2302,34,3.0,491.0,2,271,9320.61,9423.47,8610.94,6751.93,285.76,0.04,385.76,365.49,9399.23,8687.35,1516,False,False,True,False,False
2328,75,0.0,514.0,2,190,10274.3,10149.85,10155.14,10148.14,0.14,0.14,0.14,0.14,10175.15,10142.23,1730,True,True,False,False,False
1137,47,0.0,1096.0,2,273,12905.78,11062.93,11227.53,10164.11,1271.6,0.17,0.17,0.17,12245.69,10745.42,1525,False,False,True,False,False
2407,32,0.0,177.0,2,800,4221.56,4221.56,5666.36,4977.55,0.44,0.44,0.44,2500.44,4221.56,6037.17,1612,True,False,False,True,False
1820,40,2.0,1096.0,1,248,3182.32,4610.89,3892.11,27129.89,71429.01,9155.41,71429.01,1120.13,6926.16,2851.3,1524,True,False,False,True,False
1680,36,0.0,1494.0,2,1416,1987.54,3289.2,2076.03,402.98,5674.87,7143.44,6969.17,4403.19,2318.3,3423.14,1521,True,False,False,True,False
1900,79,0.0,146.0,2,875,14705.01,15627.45,13845.52,10519.08,1057.83,1057.83,7607.6,4071.89,15809.24,13783.25,1526,True,True,False,False,False
2299,63,0.0,575.0,3,1098,4479.4,4487.72,4493.99,3257.03,0.49,0.49,14.77,14.77,4483.09,4499.7,1621,True,True,False,False,False
2352,48,0.0,623.0,2,1626,9091.88,12977.45,15466.75,17314.88,0.43,714.71,8314.57,6000.43,12658.25,15392.19,1542,True,False,False,True,False
1297,37,0.0,834.0,2,105,7571.83,6429.9,6692.41,6553.69,2287.51,0.37,1143.94,0.37,7217.44,6429.9,1526,False,False,False,True,False
2231,46,0.0,1388.0,3,42,8725.17,8725.17,5093.64,257.01,0.29,15714.57,0.29,3571.71,8725.17,6374.94,1546,False,False,False,True,False
2356,54,0.0,904.0,3,412,2882.13,2882.13,2724.81,2419.31,14.53,0.24,0.24,0.24,2880.65,2890.89,1510,True,False,False,True,False
2388,70,0.0,531.0,2,193,2772.92,2656.65,2654.76,6682.99,0.34,1550.17,64.14,1523.91,2789.98,2615.98,1559,True,True,False,False,False
1985,29,0.0,657.0,2,180,2296.96,2296.96,2296.96,2287.61,0.51,0.51,0.51,0.51,2296.96,2296.96,1757,False,False,False,False,True
2091,37,0.0,15.0,2,889,2952.17,1067.88,1787.14,793.86,314.36,357.21,0.07,928.64,2204.93,1517.19,1521,True,False,True,False,False
1797,40,2.0,624.0,3,736,2486.85,2484.9,2524.6,3423.72,0.21,0.21,0.21,0.21,2485.3,2483.48,1653,True,False,False,True,False
2318,34,0.0,514.0,2,190,9462.19,7603.72,2330.4,71.58,5753.74,0.41,1586.13,2046.16,5784.57,1050.81,1513,False,False,False,True,False
2359,43,0.0,1477.0,2,415,8212.08,6019.91,5671.42,5048.39,0.43,0.43,661.04,1035.89,6845.85,5407.63,1607,True,False,True,False,False
2348,34,0.0,463.0,2,2268,7458.46,5751.91,7455.74,7128.46,3571.61,0.19,0.19,1143.04,7592.14,6018.45,1533,True,False,False,True,False
2370,62,0.0,1096.0,3,1360,5648.84,5645.44,5749.57,5370.33,0.09,0.09,0.09,0.09,5648.49,5645.44,1598,False,False,False,True,False
2342,42,0.0,1150.0,3,61,1670.6,1670.6,3375.67,2662.93,0.04,0.04,0.04,0.04,1670.6,1670.6,1567,False,False,False,True,False
1870,41,0.0,883.0,3,277,1743.27,1743.27,1800.76,820.16,0.34,0.34,0.34,0.34,1743.27,1743.27,1640,False,False,False,True,False
2370,42,0.0,1020.0,1,1,239854.84,122937.61,179700.19,54320.87,0.01,0.01,632.61,600.01,130733.89,200767.88,1587,True,False,True,False,False
2326,29,0.0,409.0,2,272,160.51,2303.37,1822.02,549.39,0.29,1428.86,2143.14,361.71,1933.91,2128.3,1562,False,False,False,True,False
2318,57,0.0,334.0,2,1587,23985.86,24244.6,25825.78,29266.85,1240.14,1249.19,1498.89,3339.9,24424.01,25786.13,1531,True,False,True,False,False
1951,41,0.0,996.0,2,154,1704.36,2179.51,5324.09,29127.87,1.42,0.69,429.26,504.97,2055.36,3308.14,1531,True,False,False,True,False
2169,34,0.0,1040.0,3,252,2597.77,2597.77,2597.77,8813.29,0.17,0.17,0.17,0.17,2597.77,2597.77,1695,True,False,False,True,False
1883,71,1.0,409.0,3,329,9108.17,9754.07,8589.63,8542.69,0.29,3047.03,646.19,907.17,9254.22,8690.98,1553,True,False,False,True,False
2328,90,0.0,1096.0,2,271,10966.22,1842.99,15098.38,5888.32,39491.99,5714.76,30357.61,0.47,36204.13,3161.46,1535,False,False,False,True,False
2217,68,0.0,160.0,1,315,1906.99,1906.99,1585.83,3744.35,0.39,0.39,0.39,0.39,1906.99,1906.99,1577,True,False,False,True,False
2320,79,0.0,992.0,2,1446,1382.08,1506.79,1602.82,2279.24,23.3,9.71,143.47,0.61,1477.27,1503.27,1513,False,True,False,False,False
1786,45,2.0,1494.0,3,209,1285.99,1960.84,2428.6,1650.58,1211.61,6.92,1838.29,4009.51,2112.51,4003.09,1507,True,False,False,True,False
1851,56,0.0,146.0,3,17,8615.87,2359.43,9620.6,15246.31,27059.9,14569.98,19032.91,13014.64,11695.36,6734.62,1507,True,False,False,True,False
2318,32,0.0,649.0,2,1844,1325.58,2060.53,2326.61,10780.75,0.4,42.07,907.43,141.16,1911.26,1432.83,1542,True,False,False,True,False
1703,62,0.0,334.0,2,1237,8357.97,8298.25,8260.88,8111.45,200.44,200.44,143.3,143.3,8279.98,8236.76,1525,False,False,False,True,False
2324,42,0.0,1135.0,2,1527,13196.38,13196.38,13196.38,4870.16,0.3,0.3,0.3,0.3,13196.38,13196.38,1623,True,False,True,False,False
2314,44,3.0,1558.0,3,2408,3815.74,3815.74,3824.85,3826.03,0.63,0.63,0.63,0.63,3815.74,3815.74,1761,False,False,False,True,False
2142,78,0.0,146.0,2,140,3404.99,3262.14,3180.39,2987.75,0.3,0.3,0.3,100.3,3239.48,3273.66,1569,False,True,False,False,False
1494,57,0.0,1294.0,2,1470,3884.64,3784.64,3653.93,2796.38,143.03,500.17,0.17,0.17,3895.48,3746.4,1533,False,False,False,True,False
1742,45,0.0,834.0,3,1925,2122.41,565.27,1786.76,2095.96,1629.16,2199.09,0.59,3769.07,1703.69,1494.28,1527,False,False,True,False,False
2315,40,0.0,1096.0,1,1719,310.31,1231.32,2926.89,1380.22,1006.1,262434.67,3054.97,274709.11,1259.7,4789.18,1531,False,False,False,True,False
2353,55,0.0,1274.0,2,162,433.71,1499.22,2863.91,8547.11,0.57,714.86,1050.57,3857.71,918.77,2875.8,1540,True,False,False,True,False
1933,17,0.0,1096.0,3,292,2990.92,2990.92,2990.92,2975.73,0.56,0.56,0.56,0.56,2990.92,2990.92,1766,True,False,False,False,True
2330,48,0.0,623.0,1,420,3902.2,18009.71,10586.97,4769.42,1407.43,41326.19,15810.93,28755.41,11891.43,15796.71,1526,False,False,True,False,False
2139,63,1.0,102.0,2,1453,13774.86,15095.73,15789.5,14513.79,0.03,44.46,2458.07,4438.81,13628.93,15799.19,1537,True,False,True,False,False
1952,74,3.0,1465.0,3,3880,3092.22,3306.5,3648.13,3794.2,0.13,1214.41,214.41,300.13,3188.28,4098.72,1551,True,True,False,False,False
1885,66,0.0,1232.0,2,1791,1535.11,1731.87,2123.01,2231.78,186.21,0.5,886.21,2500.5,1623.28,2106.7,1520,True,True,False,False,False
1968,64,0.0,1020.0,3,686,2179.46,2708.03,2636.93,2651.62,0.46,0.46,529.03,0.46,2494.73,2708.03,1691,True,True,False,False,False
2354,56,0.0,409.0,3,2024,8850.9,7370.18,8719.01,15023.26,0.24,0.24,19.53,0.24,8451.07,7126.93,1708,True,False,False,True,False
2407,53,0.0,491.0,3,707,98480.41,94416.13,97503.08,99650.36,0.57,0.57,1607.71,3355.79,98763.66,95931.38,1656,False,False,False,True,False
2407,75,0.0,1544.0,3,1064,1652.45,1652.45,1586.4,1500.41,0.01,142.87,0.01,0.01,1652.45,1597.15,1555,False,False,False,True,False
2027,70,0.0,834.0,2,460,1984.15,1984.15,1984.15,1670.15,0.1,0.1,0.1,0.1,1984.15,1984.15,1619,True,True,False,False,False
1766,33,0.0,905.0,3,1380,2228.57,2228.57,2217.81,1719.89,0.57,0.57,0.57,0.57,2228.57,2228.57,1595,True,False,False,True,False
2126,40,0.0,1232.0,2,29,8918.31,5832.88,7914.7,7891.21,3362.12,0.61,429.19,1857.76,8241.16,7163.03,1527,False,False,False,True,False
2107,40,3.0,1020.0,2,652,72857.36,1.91,3193.7,687.05,93951.67,21680.24,12316.37,23660.73,7834.5,23.3,1510,True,False,True,False,False
2307,79,4.0,620.0,1,351,2236.88,2236.88,2451.93,4769.82,0.46,0.46,0.46,0.46,2236.88,2236.88,1603,True,False,False,True,False
2284,57,0.0,1020.0,2,474,8999.38,10204.75,9866.67,8521.43,214.93,414.93,1422.87,80.35,10028.38,9849.03,1519,False,False,False,True,False
1547,64,0.0,61.0,2,2668,77003.37,68937.23,69471.04,58858.25,0.66,0.66,377.18,767.69,72795.76,69342.1,1871,True,True,False,False,False
1846,49,1.0,814.0,2,84,3373.21,3377.04,5647.25,8408.92,0.54,0.54,0.54,4286.26,3373.74,5900.63,1623,True,False,False,True,False
1857,35,0.0,1603.0,3,59,5353.28,4667.35,4461.96,6069.34,3004.49,2963.44,1112.71,1151.33,4790.99,5006.19,1516,True,False,False,True,False
2206,41,0.0,1232.0,1,92,2081.83,1382.17,2549.34,2098.43,0.41,0.41,57.56,7143.27,1419.78,2136.69,1576,False,False,True,False,False
2080,56,0.0,1593.0,2,211,3620.96,3478.1,3439.38,3003.58,143.19,143.19,0.33,0.33,3606.18,3445.85,1532,True,False,False,True,False
2385,36,0.0,21.0,3,2587,3861.36,3861.36,3861.36,3837.11,0.69,0.69,0.69,0.69,3861.36,3861.36,1755,True,False,False,True,False
2208,35,4.0,878.0,2,1716,1655.54,1768.63,1900.22,2549.8,250.5,0.87,316.22,328.2,1614.51,1847.56,1525,True,False,False,True,False
2116,61,0.0,1020.0,3,1201,1401.61,2343.19,2178.03,1930.74,316.9,140.16,1354.9,786.39,1759.01,2284.75,1519,False,False,False,True,False
2267,52,0.0,1525.0,3,51,35650.38,37471.81,31025.27,18421.29,1036.07,7271.79,2857.5,244.14,37428.21,31953.07,1514,False,False,False,True,False
2405,58,2.0,1020.0,2,12,11133.73,11762.18,7641.08,3646.5,0.41,7143.27,0.41,0.41,11217.6,7086.59,1546,True,False,False,True,False
2011,67,0.0,1020.0,1,541,16423.95,34308.4,21718.85,19601.71,6928.59,31374.3,16383.59,8186.84,26032.98,26096.87,1507,True,False,False,True,False
1843,51,0.0,1020.0,3,546,5568.67,5943.01,5963.79,6144.46,0.01,0.01,342.87,0.01,5853.73,5973.95,1692,True,False,False,True,False
2313,54,0.0,575.0,2,139,23364.26,20761.69,23757.9,21177.2,3043.36,3037.64,143.36,7357.64,23105.85,24224.04,1532,False,False,True,False,False
2241,35,2.0,621.0,3,531,7004.29,5078.19,4815.19,2252.29,357.69,0.54,312.3,410.87,6748.46,4629.81,1514,True,False,False,True,False
1877,41,0.0,834.0,1,2697,2445.7,2159.99,1660.33,3257.26,286.41,2000.7,0.7,0.7,2426.0,2095.47,1533,False,False,False,True,False
2253,32,0.0,966.0,2,37,7220.98,7220.98,7232.73,7091.48,0.26,0.26,0.26,0.26,7220.98,7220.98,1664,False,False,True,False,False
2460,43,0.0,1096.0,2,393,12783.23,11645.25,11786.85,11102.77,0.4,14.69,8.69,64.11,12235.23,11661.27,1553,True,False,False,True,False
1912,40,5.0,1232.0,2,185,3941.3,3313.49,3642.16,1499.13,0.06,0.06,19.1,1361.39,4110.4,3660.98,1754,True,False,True,False,False
1747,30,0.0,1020.0,2,163,9207.52,7656.02,8136.72,7511.03,1530.21,0.49,0.49,0.49,9098.12,7656.02,1533,True,False,True,False,False
1722,76,0.0,1096.0,2,2072,3254.14,3393.08,3347.44,3404.97,4.21,4.23,143.16,0.3,3265.81,3390.17,1512,False,False,False,True,False
2000,19,0.0,1232.0,2,104,1873.44,2152.35,2131.62,5715.33,0.57,0.57,279.47,72.0,2011.84,2154.65,1646,True,False,False,False,True
2231,40,0.0,1096.0,2,327,6326.75,4760.13,4748.5,7799.23,0.51,0.51,262.31,1344.27,4763.03,3945.04,1755,False,False,False,True,False
2160,55,0.0,1020.0,2,60,2998.55,2687.41,3634.9,7168.03,868.1,146.53,556.96,1809.62,2946.92,3325.01,1518,True,False,True,False,False
1503,75,0.0,1271.0,2,1253,2560.08,2354.01,2329.59,2326.0,206.23,165.69,0.16,143.01,2440.93,2307.59,1513,False,True,False,False,False
2282,50,0.0,334.0,1,347,5418.22,5779.07,7046.32,9062.26,1717.19,3863.26,4959.97,648.13,7329.31,6118.69,1521,True,False,True,False,False
2329,41,1.0,1020.0,2,3200,3267.02,1652.48,1829.99,1731.84,2437.93,0.43,123.3,286.14,2012.13,1652.48,1507,False,False,False,True,False
1759,35,2.0,1106.0,2,3003,9021.73,8735.93,8649.17,7603.36,150.06,150.06,246.4,303.54,8879.23,8662.41,1533,True,False,False,True,False
